GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS572478268	2018-01-30 13:00:46.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6687–7007 Old Pike Rd, Pike Road US-AL (32.2631,-86.0813)	L6796181	P	32.263148	-86.081294	2018-01-29	14:26:00	obsr665305	S42345953	Traveling	P22	EBIRD	5	2.122		1	1		0	1	1			Previously seen and confirmed. 	
URN:CornellLabOfOrnithology:EBIRD:OBS570975328	2018-01-25 16:59:50.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Old Pike Nrace, Pike Road, Alabama, US (32.262, -86.08)	L6773557	P	32.26151	-86.0801879	2018-01-25	08:47:00	obsr411273	S42223691	Stationary	P21	EBIRD	19			2	1	G2893305	0	1	1		Along with Cindy Mirarchi......	Continuing bird.....first ID by C. Johnson.....immature bird with some grayish plumage	
URN:CornellLabOfOrnithology:EBIRD:OBS570751850	2018-01-25 18:40:46.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-24	08:10:00	obsr231506	S42204338	Stationary	P21	EBIRD	23			2	1	G2891508	1	1	1		Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.	Initially reported by C. Threadgill on 1/23/2018. Noted large swan on moderate-sized pond. Neck erect, culmen slightly sloping concave from forehead to tip. Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS570784435	2018-01-25 16:59:50.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6687–7007 Old Pike Rd, Pike Road US-AL (32.2635,-86.0816)	L6770798	P	32.263533	-86.081582	2018-01-24	13:35:00	obsr665305	S42207491	Traveling	P22	EBIRD	24	0.869		1	1		1	1	1			1 young bird, first reported by Carrie Threadgill. Still some tan/gray on head, only slight smudge of yellow between bill and eyes. Photos very poor from a distance; photos through scope did not work at all. But one fuzzy overcropped photo does show yellow at base of bill. Long zoom from road, Bird on pond on posted land. Bring scope if you want a good look.	
URN:CornellLabOfOrnithology:EBIRD:OBS570702329	2018-01-25 18:40:46.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-24	08:10:00	obsr35725	S42198226	Stationary	P21	EBIRD	23			2	1	G2891508	1	1	1		Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.	Initially reported by C. Threadgill on 1/23/2018. Noted large swan on moderate-sized pond. Neck erect, culmen slightly sloping concave from forehead to tip. Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS571620404	2018-01-30 13:00:46.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-27	12:15:00	obsr35725	S42277177	Stationary	P21	EBIRD	3			1	1		0	1	1		Weather overcast and mild; temp 62 F. Made brief visit to see if TUSW was continuing at site. Noted all birds detected.	Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS570777336	2018-01-25 18:40:46.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-23	16:45:00	obsr231506	S42206896	Stationary	P21	EBIRD	40			1	1		1	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS570986313	2018-01-26 08:08:07.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6687–7007 Old Pike Rd, Pike Road US-AL (32.2624,-86.0808)	L6773728	P	32.262419	-86.080831	2018-01-25	08:42:00	obsr610490	S42224471	Traveling	P22	EBIRD	20	1.609		2	1		1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS571304136	2018-01-30 13:00:46.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-26	07:39:00	obsr136097	S42251701	Stationary	P21	EBIRD	5			1	1		0	1	1		31 F	Continuing 	
URN:CornellLabOfOrnithology:EBIRD:OBS571034547	2018-01-25 16:59:50.0	302	species	Tundra Swan	Cygnus columbianus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Old Pike Nrace, Pike Road, Alabama, US (32.262, -86.08)	L6773557	P	32.26151	-86.0801879	2018-01-25	08:47:00	obsr837333	S42228568	Stationary	P21	EBIRD	19			2	1	G2893305	0	1	1		Along with Cindy Mirarchi......	Continuing bird.....first ID by C. Johnson.....immature bird with some grayish plumage	
URN:CornellLabOfOrnithology:EBIRD:OBS571589225	2018-01-27 11:58:14.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery County	L6783218	P	32.217085	-86.399918	2018-01-27	10:31:00	obsr149224	S42274635	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563136236	2018-01-03 22:57:52.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)	L6653991	P	32.3318186	-86.3260112	2018-01-02	09:47:00	obsr130801	S41549567	Traveling	P22	EBIRD	9	1.207		1	1	G2836778	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563757524	2018-01-09 21:46:14.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Bankhead Ave	L6654172	P	32.3488616	-86.2892284	2018-01-02	10:40:00	obsr665305	S41604088	Traveling	P22	EBIRD	23	2.189		2	1	G2836779	0	1	0		Montgomery AL Christmas Bird Count		
URN:CornellLabOfOrnithology:EBIRD:OBS563757450	2018-01-03 22:57:52.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)	L6653991	P	32.3318186	-86.3260112	2018-01-02	09:47:00	obsr665305	S41604076	Traveling	P22	EBIRD	9	1.207		1	1	G2836778	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758200	2018-01-09 21:47:52.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr665305	S41604148	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566336588	2018-01-11 13:15:43.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Entrance Ponds	L4015014	H	32.3362785	-86.0345364	2018-01-11	12:08:00	obsr665305	S41820839	Traveling	P22	EBIRD	7	0.605		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563226607	2018-01-09 21:47:52.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr130801	S41557786	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS565039156	2018-01-07 13:36:15.0	2362	species	Turkey Vulture	Cathartes aura			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			I-85 N, Montgomery US-AL (32.3607,-86.2335)	L6683208	P	32.360701	-86.233536	2018-01-07	12:22:00	obsr638238	S41712596	Traveling	P22	EBIRD	14	24.14		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS565027330	2018-01-07 13:11:33.0	2362	species	Turkey Vulture	Cathartes aura			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-07	11:41:00	obsr35725	S41711548	Traveling	P22	EBIRD	22	1.081		1	1		0	1	0		Weather filtered sunny through a thin overcast, breezy and cool; temp 48 F. Drove road along lakeshore stopping intermittently noting all birds detected.		
URN:CornellLabOfOrnithology:EBIRD:OBS562779313	2018-01-01 16:43:57.0	2362	species	Turkey Vulture	Cathartes aura			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-01	15:20:00	obsr665305	S41520448	Traveling	P22	EBIRD	22	4.28		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS565787275	2018-01-09 15:07:07.0	2362	species	Turkey Vulture	Cathartes aura			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7290–7420 Trotman Dr, Montgomery US-AL (32.2595,-86.1669)	L6693918	P	32.259476	-86.166854	2018-01-09	13:55:00	obsr665305	S41774971	Traveling	P22	EBIRD	11	2.301		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570775038	2018-01-24 14:20:02.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-24	11:10:00	obsr231506	S42206713	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566304677	2018-01-11 11:32:41.0	2362	species	Turkey Vulture	Cathartes aura			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1 Festival Dr, Montgomery US-AL (32.3525,-86.2122)	L6433332	P	32.352499	-86.212244	2018-01-11	10:19:00	obsr665305	S41818329	Traveling	P22	EBIRD	12	2.611		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563269838	2018-01-03 23:02:10.0	2362	species	Turkey Vulture	Cathartes aura			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6533 Norman Bridge Road, Montgomery, Alabama, US (32.257, -86.302)	L6656467	P	32.2567792	-86.3021781	2018-01-02	14:35:00	obsr130801	S41561852	Stationary	P21	EBIRD	7			2	1	G2836802	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758435	2018-01-03 23:02:10.0	2362	species	Turkey Vulture	Cathartes aura			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6533 Norman Bridge Road, Montgomery, Alabama, US (32.257, -86.302)	L6656467	P	32.2567792	-86.3021781	2018-01-02	14:35:00	obsr665305	S41604172	Stationary	P21	EBIRD	7			2	1	G2836802	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563148336	2018-01-09 21:46:14.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Bankhead Ave	L6654172	P	32.3488616	-86.2892284	2018-01-02	10:40:00	obsr130801	S41550556	Traveling	P22	EBIRD	23	2.189		2	1	G2836779	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566017460	2018-01-10 12:49:51.0	2362	species	Turkey Vulture	Cathartes aura			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Pond across from Hyundai	L6697468	P	32.2771551	-86.3337851	2018-01-04	11:05:00	obsr231506	S41794846	Stationary	P21	EBIRD	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563337292	2018-01-03 16:14:41.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Maxwell AFB, Ala	L6657502	P	32.3849212	-86.3452243	2018-01-02	08:50:00	obsr670353	S41567802	Traveling	P22	EBIRD	269	17.236		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563461796	2018-01-03 08:33:23.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery - Jackson Ferry Road	L1057070	P	32.4228988	-86.3043022	2018-01-02	15:37:00	obsr228192	S41578271	Traveling	P22	EBIRD	20	0.402		3	1	G2833084	0	1	0		Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563269477	2018-01-02 22:08:13.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery - Jackson Ferry Road	L1057070	P	32.4228988	-86.3043022	2018-01-02	15:37:00	obsr35725	S41561819	Traveling	P22	EBIRD	20	0.402		3	1	G2833084	0	1	0		Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563253807	2018-01-02 16:22:47.0	2362	species	Turkey Vulture	Cathartes aura			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			3818-4200 Washington Ferry Road, Montgomery, Alabama, US (32.393, -86.389)	L6656182	P	32.3929102	-86.3889303	2018-01-02	13:38:00	obsr670353	S41560404	Traveling	P22	EBIRD	104	5.761		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS572389313	2018-01-29 10:39:54.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-29	09:29:00	obsr665305	S42338251	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch exercise bike 54 degrees sunny 		
URN:CornellLabOfOrnithology:EBIRD:OBS563383225	2018-01-02 22:08:13.0	2362	species	Turkey Vulture	Cathartes aura			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery - Jackson Ferry Road	L1057070	P	32.4228988	-86.3043022	2018-01-02	15:37:00	obsr136097	S41571407	Traveling	P22	EBIRD	20	0.402		3	1	G2833084	0	1	0		Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS571610535	2018-01-27 15:19:02.0	2362	species	Turkey Vulture	Cathartes aura			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Waugh Park	L2063613	H	32.35617	-86.0475	2018-01-27	10:52:00	obsr35725	S42276380	Traveling	P22	EBIRD	41	0.483		1	1		0	1	0		Weather overcast with periods of very light rain; temp 60 F. Walked paved quarter mile trail loop within perimeter of park twice noting all birds detected. Large chorus of Pseudacris feriarum calling from shallow pool in adjacent forested wetland.		
URN:CornellLabOfOrnithology:EBIRD:OBS563758482	2018-01-03 23:02:21.0	29984.31	species	Vesper Sparrow	Pooecetes gramineus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Old Teague Dairy Road, Montgomery, Alabama, US (32.259, -86.308)	L6656464	P	32.2587204	-86.3082924	2018-01-02	14:43:00	obsr665305	S41604178	Traveling	P22	EBIRD	6	0.612		2	1	G2836803	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563269669	2018-01-03 23:02:21.0	29984.31	species	Vesper Sparrow	Pooecetes gramineus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Old Teague Dairy Road, Montgomery, Alabama, US (32.259, -86.308)	L6656464	P	32.2587204	-86.3082924	2018-01-02	14:43:00	obsr130801	S41561832	Traveling	P22	EBIRD	6	0.612		2	1	G2836803	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS573616598	2018-05-01 13:28:08.0	20761	species	White-breasted Nuthatch	Sitta carolinensis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Pelzer AVE	L6811785	P	32.389025	-86.2544239	2018-01-30	09:00:00	obsr1013387	S42440448	Stationary	P21	EBIRD	420			1	1		0	1	0		Back Yard Feeder		
URN:CornellLabOfOrnithology:EBIRD:OBS563756670	2018-01-03 22:54:56.0	2265	species	White Ibis	Eudocimus albus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7540 Mobile Highway, Montgomery, Alabama, US (32.273, -86.354)	L6653224	P	32.2727805	-86.3544059	2018-01-02	08:27:00	obsr665305	S41604003	Traveling	P22	EBIRD	6	0.274		2	1	G2836760	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563087493	2018-01-03 22:54:56.0	2265	species	White Ibis	Eudocimus albus			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7540 Mobile Highway, Montgomery, Alabama, US (32.273, -86.354)	L6653224	P	32.2727805	-86.3544059	2018-01-02	08:27:00	obsr130801	S41545252	Traveling	P22	EBIRD	6	0.274		2	1	G2836760	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS569612121	2018-01-20 21:34:59.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-18	13:30:00	obsr940190	S42111395	Stationary	P21	EBIRD	30			13	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563085705	2018-01-02 09:30:05.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Powder Magazine Park	L662313	H	32.3819367	-86.3316554	2018-01-02	07:18:00	obsr670353	S41545128	Traveling	P22	EBIRD	71	3.042		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563148349	2018-01-09 21:46:14.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			6				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Bankhead Ave	L6654172	P	32.3488616	-86.2892284	2018-01-02	10:40:00	obsr130801	S41550556	Traveling	P22	EBIRD	23	2.189		2	1	G2836779	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566188172	2018-01-10 21:58:44.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-10	09:20:00	obsr940190	S41808890	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS567597103	2018-01-14 22:07:54.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-14	14:35:00	obsr940190	S41920236	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS572266582	2018-01-28 21:51:10.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-22	09:30:00	obsr940190	S42328563	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS573392451	2018-02-01 19:24:58.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-28	10:05:00	obsr940190	S42422502	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS567177481	2018-01-13 22:43:11.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-13	13:40:00	obsr940190	S41887088	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566771870	2018-01-12 22:28:18.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2018-01-11	09:20:00	obsr940190	S41855720	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS569026055	2018-01-19 09:19:06.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-19	08:08:00	obsr665305	S42063436	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch exercise bike 18 degrees sunny snow almost melted 		
URN:CornellLabOfOrnithology:EBIRD:OBS563156904	2018-01-03 22:59:24.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oak Park	L2612975	H	32.3692002	-86.2869912	2018-01-02	11:12:00	obsr130801	S41551303	Traveling	P22	EBIRD	12	1.963		2	1	G2836782	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563226621	2018-01-09 21:47:52.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			5				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr130801	S41557786	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758214	2018-01-09 21:47:52.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			5				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr665305	S41604148	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563757786	2018-01-03 22:59:24.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oak Park	L2612975	H	32.3692002	-86.2869912	2018-01-02	11:12:00	obsr665305	S41604109	Traveling	P22	EBIRD	12	1.963		2	1	G2836782	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563302726	2018-01-02 18:14:03.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			5				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery, Alabama, US (32.389, -86.289)	L6657002	P	32.3889823	-86.2889358	2018-01-02	16:03:00	obsr670353	S41564920	Traveling	P22	EBIRD	69	4.603		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563461795	2018-01-03 08:33:23.0	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			8				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery - Jackson Ferry Road	L1057070	P	32.4228988	-86.3043022	2018-01-02	15:37:00	obsr228192	S41578271	Traveling	P22	EBIRD	20	0.402		3	1	G2833084	0	1	0		Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.		
